	Address2	Latitude	Longitude
704	Phố Thạch Bàn, Long Biên	21.020984	105.9115754
705	Lũy Bán Bích - Vườn Lài	10.7865274	106.6367768
706	Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	10.7933763	106.7182627
707	Trần Văn Khánh, Quận 7	10.756131	106.7229437
708	Trần Văn Khánh, Quận 7	10.756131	106.7229437
709	Lạc Long Quán, Tây Hồ	21.0641803	105.809786
710	144 phố Quan Nhân, phường Nhân Chính, quận Thanh Xuân, Hà Nội	21.0039605	105.8094414
711	Phố Núi Trúc, Ba Đình	21.0300655	105.8226591
712	đường Âu Cơ	21.0702149	105.8262501
713	Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh	10.8159197	106.6952001
714	District 6, Tân Phú	10.7900517	106.6281901
715	Quận 6, Quận Bình Tân	10.7652581	106.6038535
716	đường Tây Thạnh, Quận Tân Phú	10.8079431	106.6201184
717	đường Phan Đình Phùng, Quận Tân Phú	10.790332	106.6307896
718	 Ngõ Cầu Giầy 	21.0362368	105.7905825
719	Bàu Cát, Quận Tân Bình	10.7918013	106.6439464
720	đường Hoàng Sa, Phường Tân Bình	10.7882753	106.6689232
721	sát vách với khu biệt thự Văn Quán - Hà Đông, Thanh Trì	20.9796446	105.7923394
722	Hồ Thị Lai, Tân Phú Trung	10.9406405	106.5398252
723	đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú	10.7766483	106.6436182
724	Phố Thái Phiên, Thành phố Hội An	15.8815649	108.3285932
725	Duy Tân, Phú Nhuận, Phường 15	10.7950652	106.679608
726	19 Hoàng Thúc Trâm, Hải Châu, Đà Nẵng	16.0436957	108.2139497
727	Đào Tấn, Quận Ba Đình	21.0320524	105.8107846
728	Phố Phương Mai	21.0012748	105.8393044
729	phố Ngụy Như Kon Tum, phường Thanh Xuân Trung, quận Thanh Xuân, Hà Nội	21.0005603	105.8029176
730	ngõ quyền, sát cầu Rồng, gần cầu sông Hàn	16.0611377	108.2272091
731	đường (...)		
732	đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình	10.8027732	106.6475377
733	Đoàn Văn Bơ, Quận 4	10.7601217	106.7090876
734	đường số 11, Phường Bình Hưng Hòa A, Quận Bình Tân	10.8007083	106.603599
735	Tân Uyên	11.049492	106.7576751
736	đường Nguyễn Giản Thanh, Thanh Khê	16.0567839	108.1853599
737	đường Nguyễn Giản Thanh, Thanh Khê	16.0567839	108.1853599
738	đường Bà Lát, Bình Chánh	10.7709043	106.5515576
739	phố Vũ Trọng Phụng, Quận Thanh Xuân	20.999591	105.8081092
740	phố Hà Đông	20.9786778	105.7960298
741	phố Lê Quý Đôn, Hà Đông	20.9681399	105.7823542
742	Văn Thân, Quận 6	10.7415947	106.6387272
743	Hàng Hiếm, Phường Tân Hoà Đông, Quận 6	10.759585	106.6284508
744	Phạm Văn Chiêu, Gò Vấp	10.8501221	106.6524088
745	(đường Hoàng Hoa Thám – Bình Thạnh)	10.807912	106.6888124
746	phố Thạch Bàn	21.020984	105.9115754
747	Phạm Văn Hai, Phường 3, Quận Tân Bình	10.7933404	106.6603337
748	Trung Tâm Bàu Cát		
749	đường Trần Quang Khải, Quận 1	10.7919087	106.6914821
750	Trần Quang Khải, Quận 1	10.7919087	106.6914821
751	Võ Văn Tần, Quận 3	10.7757518	106.689544
752	ngõ Phạm Ngọc Thạch, Đống Đa	21.0085871	105.8341166
753	đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh	10.8063178	106.6903039
754	Lê Quang Định, Phạm Văn Đồng	10.8195233	106.6899164
755	đường Tân Phước Khánh, phường Tân Phước Khánh, TP. Tân Uyên, Bình Dương	11.0058551	106.7218823
756	đường Tân Phước Khánh, Phường Tân Phước Khánh, Thị xã Tân Uyên Bình Dương	11.0058551	106.7218823
757	Nguyễn Trãi, Thanh Xuân	20.9935474	105.8062968
758	72 Nguyễn Văn Thoại	16.0543689	108.2401054
759	Trường Chinh, Phường Phúc Yên	21.2943189	105.7295213
760	Bánh Văn Trân, Quận Tân Bình	10.7883479	106.6588837
761	Khu vực dân cư sầm uất, cách công viên và trường cấp 1, gần đường Hà Huy Tập, Điên Biên Phủ, Lê Độ	18.691041	105.6831022
762	Lạc Long Quân, HXH, Quận Tân Bình	10.7794947	106.6498878
763	đường Pham Đình Phùng, Phường Trung Dũng	10.954627	106.8179171
764	Cự Lộc	37.2210699	115.0378099
765	Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1	10.7933779	106.6871908
766	Thanh Xuân - Thượng Đình	21.0006046	105.8158204
767	Phạm Văn Hai, Phường 5, Quận Tân Bình	10.7912653	106.6618869
768	Tô Vĩnh diện		
769	Nguyễn Trãi, Quận hay		
770	Văn Quán	21.8628802	106.5377839
771	Lạc Long Quân		
772	đường Trần Văn Giàu, Phường Bình Chánh	10.7682085	106.5563476
773	DAHLIA 3		
774	đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1	10.7933779	106.6871908
775	đường Lạc Long Quân, Phường Điện Dương, Thị xã Điện Bàn, Quảng Nam	15.9285584	108.3137233
776	đường Số 10, Phường Linh Chiểu	10.8586724	106.7722225
777	KĐT Xanh, phường Đông Vệ	19.7972938	105.7866449
778	Ngô Quyền, Sơn Trà	16.0812594	108.2355606
779	khu phân lô đồng bộ, khu dân cư văn minh, an ninh tốt, đường rộng rãi, Vĩnh Niệm, Lê Chân, Hải Phòng	20.8281544	106.6919028
780	đường tỉnh lộ DT 179, TP Từ Sơn	10.4937989	105.6881788
781	đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú	10.8150704	106.624358
782	đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	10.8484293	106.648556
783	Tản Đà Đambri Bảo Lộc	11.5897459	107.8019441
784	Nguyễn Sỹ Sách		
785			
786	False		
787	False		
788	ngõ 148 Trần Duy Hưng	21.0105177	105.7984878
789	Lý Thường Kiệt, Phường 7, Quận 11	10.7610947	106.6607467
790	Nguyễn Văn Lượng, P15	10.8386215	106.673832
791	ngõ 3 Thái Hà, Đống Đa	21.0089969	105.822223
792	Minh Đạo, Mạch Kiếm Hùng	10.7534285	106.6615728
793	Phước Điền Citizen, cách Thủ Đức khoảng 13km	10.8494094	106.7537055
794	phường Tân Phước Khánh, Tân Uyên	11.0027074	106.7323097
795	phố Tú Mỡ, phường Trung Hòa, quận Cầu Giấy, Hà Nội	21.0096981	105.7932746
796	đường Nguyễn Hữu Cảnh, Phường An Tây, TP Huế	16.4401992	107.6133359
797	Quận 3	10.7843695	106.6844089
798	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân	10.7667203	106.6133357
799	Hẻm đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7667203	106.6133357
800	đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	10.8484293	106.648556
801	đường Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.783504	106.6036111
802	Đường Quang Trung, Phường 10, Quận Gò Vấp	10.8297201	106.6712159
803	Ngã Tư 4 Xã, Bình Trị Đông, Quận Tân Phú	10.7900517	106.6281901
804	HXT 5M_20m, TCH 03, Quận 12	10.8749531	106.6267441
805	đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1	10.7933779	106.6871908
806	Bạch Đằng, Xô Viết Nghệ Tỉnh, Đinh Bộ Lĩnh, Cầu Vượt Hàng Xanh		
807	Tân Phú	10.7900517	106.6281901
808	đường Dư Hàng, Lê Chân, Hải Phòng	20.8457976	106.675753
809	61 Hoàng Cầu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội	21.0165615	105.8251468
810	đường Số 1, Phường 11, Quận Gò Vấp	10.8462307	106.6605176
811	๕ Nguyen Thái Bình, PhườngNguyễn Thái Bình, Quận 1	10.7678475	106.6975331
812	Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân	10.8123533	106.6090442
813	Hồng Bàng, Quận 11	10.7537762	106.6480201
814	đường Ngọc Thụy	21.056113	105.8658504
815	Lương Ngọc Quyến, Phường 05, Gò Vấp	10.8215933	106.6912601
816	Nguyễn Văn Lộc, Mộ Lao, Hà Đông	20.9852523	105.7856128
817	Trần Hữu Tước, Đống Đa	21.014989	105.8300551
818	177 đường Bùi Minh Trực, Phường 5, Quận 8	10.7376973	106.6570059
819	đường, Phường Tân Bình, Quận Tân Bình	10.8225398	106.6379724
820	đường Centa Vsip, Bắc Ninh	21.0746682	105.972411
821	Xuân Hưng	10.8421826	107.4913489
822	đường P.Tân Hiệp	10.1099017	105.3014109
823	đường Bùi Minh Trực, Phường 5, Quận 8	10.7383744	106.6586009
824	đường ô tô, Phường Tân Phong	10.7217656	106.7161328
825	phố Ngọc Lâm, Quận Long Biên	21.0483649	105.8746166
826	hẻm 173 An Dương Vương, Quận Bình Tân	10.723473	106.6198327
827	Phạm Hùng, Mễ Trì, Lê Đức Thọ, Hồ Tùng Mậu, Xuân Thuỷ, Cầu Giấy	21.0364667	105.7808493
828	ngõ 213 Giáp Nhất, Cự Lộc, Quận Đống Đa	21.0180725	105.8299495
829	Tân Bình, Ngã Tư Bảy Hiền	10.7939399	106.6512439
830	Đặng Công Bỉnh, Xuân Thới Thượng, Hóc Môn	10.8609648	106.5324628
831	Đường An Dương Vương - Phan Đình Thông, Phường An Lạc, Quận Bình Tân	10.7357236	106.6214388
832	đường Xe Tải Thông, Phường Tân Hoà Đông, Quận Bình Tân	10.764592	106.6189401
833	An Dương Vương - Phan Đình Thông	10.7357236	106.6214388
834	Lê Trọng Tấn, Hà Đông	20.977862	105.7465724
835	Thích Quảng Đức, Phường 5, Quận Phú Nhuận	10.8084767	106.6815915
836	Khu du lịch Bửu Long	10.961375	106.792792
837	Hồ Đắc Di, Nam Đồng, Quận Đống Đa, Hà Nội	21.0123103	105.8289783
838	đường Đông Tác, Kim Liên, Đống Đa, Hà Nội	21.0058849	105.8330915
839	phố Nguyễn Khuyến, Đống Đa	21.0281869	105.8389741
840	ngõ 41 Đông Tác, Kim Liên, Đống Đa, Hà Nội	21.0042727	105.8333651
841	mặt phố, Quận Long Biên	21.0548635	105.8884966
842	Ái Mộ-Long Biên	21.0404889	105.8735636
843	mặt phố Thanh Nhàn, Hai Bà Trưng	21.0027414	105.8563274
844	Trường Chinh, Phường 12, Quận Tân Bình	10.7953648	106.6487196
845	địa chỉ		
846	Ngọc Lâm, Long Biên	21.0448412	105.8686635
847	Ngọc Lâm, Long Biên	21.0448412	105.8686635
848	Tân Triều, Thanh Trì, Hà Nội	20.9712048	105.8010533
849	Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình	10.7836014	106.6474124
850	đường Quang Trung, Phường 8, Quận Gò Vấp	10.8388835	106.6488544
851	Thịnh Quang, Đống Đa	21.0083647	105.8180219
852	Quận 10	10.7745965	106.6679542
853	ngõ Trước nhà, Đống Đa, Thái Thịnh	21.0104261	105.8184682
854	Hồng Tiến, Quận Long Biên	21.0391667	105.8754569
855	đường Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng	21.0001242	105.8620425
856	ngõ 73 Hoàng Ngân	21.0053161	105.8086527
857	Tân Hòa Đông, Bình Tân	10.764592	106.6189401
858	Mặt tiên trục đường An Dương Vương - Phan Đình Thông	10.7357236	106.6214388
859	Khu đô thị HimLam, Phường Hùng Vương, Quận Hồng Bàng, Hải Phòng	20.8711952	106.6411591
860	Cầu Giấy	21.0362368	105.7905825
861	KĐT Đại Kim, Nguyễn Cảnh Dị, Quận Hoàng Mai	20.9770106	105.8359553
862	Mai Anh Tuấn, Quận Đống Đa	21.0189994	105.8212255
863	Tam Trinh, Phường Minh Khai, Hai Bà Trưng, Hà Nội	20.9943823	105.8627172
864	HXTavorsusp, Quận Tân Phú	10.7900517	106.6281901
865	Lạc Long Quân		
866	đường Nguyễn Bặc, Phường 3, Quận Tân Bình	10.7944664	106.662427
867	đường Nguyễn Bặc, Phường 3, Quận Tân Bình	10.7944664	106.662427
868	Tân Kỳ Tân Quý, Tân Phú	10.8001976	106.6212797
869	đường ô tô, Phường Trảng Dài	10.986029	106.8675482
870	địa chỉ: đặt vào 2 mặt tiền đối diện UBND phường Trảng Dài, Biên Hòa, Đồng Nai	10.992153	106.8625127
871	Phường Long Trường, TP Thủ Đức	10.7986358	106.8237374
872	đường số 8 Linh Xuân, Linh Xuân, Thủ Đức	10.8788084	106.7750404
873	HXH, Linh Xuân	10.8804079	106.773595
874	Phố Trần Quốc Vượng, Xuân Thuỷ	21.0364443	105.7866928
875	Trương Phước Phan, Bình Tân	10.7667203	106.6133357
876	đường KCN VSIP2		
877	đường Lê Trọng Tấn, Hà Đông, Hà Nội	20.977862	105.7465724
878	đường Tân Kỳ Tân Quý, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	10.7949165	106.6106915
879	Phố Trường Chinh	21.0001492	105.8312638
880	Làng Việt Kiều Châu Âu, Mỗ Lao, quận Hà Đông	20.9842189	105.7861028
881	Mặt phố Quang Trung, Quận Hà Đông	20.9701912	105.7738023
882	na		
883	đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Quận Bình Tân	10.7923076	106.6063938
884	F15, Quận Tân Bình	10.8014659	106.6525974
885	đường Số 59, Phường 14, Quận Gò Vấp	10.8536297	106.6515948
886	Đống Đa, thành phố Hà Nội	21.0180725	105.8299495
887	đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp	10.8492114	106.6501912
888	Dương Đức Hiền, Lê Trọng Tấn, Khu toàn cán bộ dân trí, Quận Tân Phú	10.8063327	106.6274077
889	Mã Lò	10.7728591	106.6018083
890	Lý Thường Kiệt, Quận Tân Bình	10.781332	106.6551313
891	Đường Nhựa 7m, Quận 8	10.7240878	106.6286259
892	Đường Nhựa 7m, Quận 8	10.7240878	106.6286259
893	đường Trích Sài, Tây Hồ	21.0507151	105.8133047
894	Tân Khai, Quận 5	10.7540279	106.6633746
895	Kinh Doanh An Dương Vương, Phường F16, Quận 8	10.7312705	106.6207835
896	Hẻm Ô tô, Nguyễn Gigamall, Phường Phạm Văn Đồng, Quận Thủ Đức	10.8276425	106.7214707
897	3.outlet, ???		
898	Trung tâm hành chính Thanh Trì	20.9344418	105.8462288
899	đường Đinh Đức Thiện, Bình Chánh	10.6613808	106.5757121
900	Quan Nhân, ngõ 144, Nhân Chính, Thanh Xuân, Hà Nội	21.0048433	105.8112832
901	DT741, Phường Chánh Phú Hoà, thành phố Bến Cát, tỉnh Bình Dương	11.148719	106.6708195
902	đường Hoàng Hoa Thám, Quận Bình Thạnh	10.807912	106.6888124
903	hẻm xe hơi Cô Bắc, Phường 1, Quận Phú Nhuận	10.7970051	106.6828457
904	Hào Nam, Quận Đống Đa	21.0252222	105.8272153
905	ngõ 181 Trần Phú, Văn Quán, Hà Đông	20.976693	105.7850077
906	Hẻm xe tải, Hoàng Sa, Út Tịch, Hoàng Văn Thụ		
907	Ngô Thái Sơn, Phường 5, Quận Gò Vấp	10.848618	106.6622928
908	Ngô Thái Sơn, Phường 5, Quận Gò Vấp	10.848618	106.6622928
909	373 Lý Thường Kiệt, Phường 9, Quận Tân Bình	10.7793222	106.6527803
910	Hương Lộ 2, Bình Tân	10.7670756	106.6075906
911	đường Tô Hiệu, Quận Hà Đông	20.9675124	105.7784606
912	Hồ Tùng Mậu, Cầu Giấy	21.0379862	105.7737345
913	đường ô tô Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông	20.9763148	105.777254
914	đường Trần Văn Chuông, Quận Hà Đông	20.9740916	105.7775279
915	đường Trần Văn Chuông, Quận Hà Đông	20.9740916	105.7775279
916	Vạn Phúc, Hà Đông	20.9786876	105.771796
917	đường đôi Trần Thủ Độ, Thanh Trì	20.9344418	105.8462288
918	KDC Thuận Giao, TP. Thủ Dầu Một	10.9642212	106.7131442
919	Mỹ Hạnh, Đức Hòa	10.8846763	106.4608687
920	Nguyễn Thái Học, Hội An	15.8765321	108.3286135
921	hẻm Trường Chinh	14.4368744	109.0232767
922	Đường Nhựa 7m, Phạm Văn Chí, Quận 6	10.7421512	106.6428391
923	đường Nhựa 7M, Phạm Văn Chí, Quận 6	10.7421512	106.6428391
924	đường Lý Thường Kiệt, Phường Tân Bình	10.781332	106.6551313
925	Lê Dương		
926	Lê Duyệt, ...		
927	Mặt phố Quang Trung, Hà Đông	20.9703917	105.7697163
928	đường số Vĩnh Hội, Phường 4, Quận 4	10.7560847	106.7024878
929	đường Trần Duy Hưng	21.0106758	105.7995616
930	Phường Định Công	20.9831371	105.8319653
931	Láng Hạ, Đống Đa	21.0153717	105.8128851
932	Ngã Tư Sở	21.004722	105.8220581
933	Đường số 8, Hiệp Bình Phước, Thủ Đức	10.8530628	106.7230669
934	Lê Văn Duyệt, Phường 3, Quận Bình Thạnh	10.7985239	106.6952555
935	Phố Gia Quất, Ngọc Lâm, Long Biên	21.0515027	105.8779959
936	Thanh Nhàn, Hai Bà Trưng	21.0053964	105.8569193
937	Ngõ 325 Kim Ngưu, Phường Thanh Lương	21.0042951	105.8643835
938	Ông Ích Khiêm, Phường 5, Quận 11	10.7661415	106.6442657
939	ngõ 116 phố Nhân Hòa, phường Nhân Chính, quận Thanh Xuân	21.0034109	105.8070156
940	phường Phúc Đồng, Long Biên	21.0407327	105.896559
941	đường Hiệp Bình, Thủ Đức	10.8454029	106.7261562
942	mặt tiền Bàu Cát 1	10.7939725	106.6437004
943	số 1, Lê Văn Sỹ, Phú Nhuận	10.7946674	106.6668877
944	Huỳnh Tấn Phát, Phường Unicorn, Quận 7	10.727545	106.733066
945	Khu Phận Lô Quân Đội, Phường 12, Quận Tân Bình	10.7931859	106.6500753
946	Ngõ Nông, Quận Cầu Giấy	21.0362368	105.7905825
947	Ngõ Nông, Quận Cầu Giấy	21.0362368	105.7905825
948	Nguyễn Bình	22.6230856	105.92299
949	Sư Vạn Hạnh, Phường 2, Quận 10	10.7636621	106.6724731
950	đường Phan Huy Ích, Phường 12, Quận Gò Vấp	10.8338107	106.6346158
951	đường Phan Huy Ích, phường 12, Quận Gò Vấp	10.8338107	106.6346158
952	phố Cự Lộc, phường Thượng Đình, quận Thanh Xuân, thành phố Hà Nội	21.0012554	105.8137407
953	đường Tân Phước Khánh 32, Thuận An	11.0028099	106.7385562
954	hẻm 183F, đường Tôn Thất Thuyết, phường 4, quận 4	10.7532189	106.7028417
955	đường 3m, Sát xa Lộ Hà Nội	10.8293067	106.7622483
956	ngõ 73 phố Hoàng Ngân, phường Nhân Chính, quận Thanh Xuân, thành phố Hà Nội	21.0053161	105.8086527
957	Bạch Đằng, Lê Quang Định, Quận Bình Thạnh	10.8026896	106.6985516
958	đường Tân Phước Khánh, Quận Tân Uyên, Bình Dương	11.0058551	106.7218823
959	Lạc Long Quân, Phường Phạm Phú Thứ, Quận Tân Bình	10.7794947	106.6498878
960	đường Lê Đình Cẩn, Phường Bình Tân	10.7595799	106.5990101
961	Phan Chu Trinh, Bình Thạnh	10.8144459	106.7009259
962	Nguyễn Văn Đậu	10.8102194	106.6898971
963	Phố Trần Hưng Đạo, Quận Hoàn Kiếm	21.0235541	105.8465939
964	Tổ 9, phường Nghĩa Chánh, thành phố Quảng Ngãi, tỉnh Quảng Ngãi	15.1260527	108.7892684
965	đường Âu Cơ, Phường 10, Quận Tân Bình	10.780409	106.6440124
966	đường Lạc Long Quán, Phường 5, Quận 11	10.7707164	106.6452002
967	Quận 11, Lò Siêu	10.7557364	106.6484901
968	đường Kha Vạn Cân, Phường Linh Chiểu	10.8559942	106.756227
969	Lê Văn Sĩ	10.7927597	106.6703291
970	đường số 51, Phường 14, Quận Gò Vấp	10.845846	106.643129
971	Khu A Đô Thị Mới An Vân Dương, Đường ô tô 19,5m, 26m	16.4610398	107.6164067
972	Đường ô tô 19,5m, 26m, Khu A Đô Thị Mới An Vân Dương		
973	Nguyễn Trãi, Kim Giang	20.9935474	105.8062968
974	đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp	10.8390328	106.6426377
975	riêng		
976	Lộ 2, Bình Tân	10.7652581	106.6038535
977	Ngõ 3, Quận Cầu Giấy, Thành phố Hà Nội	21.0192643	105.7873993
978	mặt phố Thái Hà, phường Đống Đa	21.0129882	105.820014
979	đồ Trần Nguyên Đán, Phường Hoàng Mai	20.9867303	105.8325109
980	Lý Nam Đế, Hoàn Kiếm	21.0348918	105.844954
981	đường Thái Hà, phường Đống Đa	21.0129882	105.820014
982	Gần KDL Bừu Long	10.961375	106.792792
983	Cầu Phú Mỹ, Quận 7	10.7451735	106.7449496
984	đường 160, Tăng Nhơn Phú A, Thủ Đức	10.8355217	106.7904038
985	????gã Tư Sở		
986	730/ Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7	10.7318899	106.7315565
987	đường 20m, 	21.1268675	105.6877898
988	Ngã Tư Nguyễn Văn Trỗi và Trần Huy Liệu, Quận 1	10.7756587	106.7004238
989	Đường số 12, Quận Hiệp Bình Phước, TP Thủ Đức	10.8698535	106.7197323
990	Đường số 12, QL13, Hiệp Bình Phước, Thủ Đức	10.8680095	106.7184636
991	Sài Đồng	21.0348453	105.9127108
992	Phú Nhuận, cách Nguyễn Văn Trỗi 50m	10.7958681	106.6750014
993	đường Sơn Kỳ, Quận Tân Phú	10.8011535	106.6183755
994	Phạm Văn Đồng		
995	Kim Ngưu, Hai Bà Trưng	21.0026587	105.8617634
996	đường số 51, Phường 14, Quận Gò Vấp	10.845846	106.643129
997	Đường số 13, Phường Tam Bình, TP Thủ Đức	10.8729829	106.7313591
998	Pháo Đài Láng	21.0195075	105.8057691
999	Pháo Đài Láng, Quận Nga		
1000	Nguyển Lượng Băng, Đồng Đa	21.0161795	105.8286026
1001	Đội Cấn, Ba Đình	21.0353698	105.8192143
1002	phố Phan Kế Bính, Ba Đình	21.0348708	105.8103439
1003	ngõ ô tô tránh, phường Ngọc Thụy, quận Long Biên	21.0588582	105.8583873
1004	Hồng Bàng, Quận 5	10.754613	106.6582696
1005	Lạc Long Quân, Quận 11	10.7697718	106.6445408
1006	Nguyễn Phúc Lai, Đống Đa	21.0210141	105.8218898
1007	KĐT Vsip, Từ Sơn, Bắc Ninh	21.0785932	105.9684556
1008	Khu LAVENDER, Biên Hòa	11.0041811	106.8209857
1009	Phạm Văn Chiêu, Phường 9, Quận Gò Vấp	10.8492114	106.6501912
1010	đường Số 26, Phường Linh Đông, Thủ Đức	10.8485229	106.7453072
1011	Thủ Dầu Một, Bình Dương	10.9929842	106.6557073
1012	mặt tiền Phan Đình Thông	15.9872702	108.2711235
1013	đường Lam Sơn, Lê Chân, Hải Phòng	20.8467133	106.6665378
1014	đường Lam Sơn, Lê Chân, Hải Phòng	20.8467133	106.6665378
1015	Ngô Quyền, Sơn Trà, Đà Nẵng	16.0812594	108.2355606
1016	thôn 5, xã Hàm Liêm, huyện Hàm Thuận Bắc, tỉnh Bình Thuận	11.0117198	108.160091
1017	Phan Huy Ích, Phường 12, Quận Gò Vấp	10.8375481	106.6363499
1018	Bình Tân, Quận 6	10.7480929	106.6352362
1019	Phạm Văn Đồng, Trương Đăng Quế, Hoàng Hoa Thám	10.8154492	106.6821487
1020	Tạ Quang Bửu, Bạch Mai, Quận Hai Bà Trưng	21.002208	105.8466245
1021	Thượng Lý, Hồng Bàng, Hải Phòng	20.865888	106.6659746
1022	Lũy Bán Bích	10.7769934	106.6343345
1023	Hoàng Văn Thụ, Phú Nhuận	10.7997764	106.6729964
1024	đường 109, Phường Linh Bình, Quận 9, Thành phố Thủ Đức	10.8216189	106.7770421
1025	Đường Nhựa 6M, Quận Bình Tân	10.7652581	106.6038535
1026			
1027	ngõ 29 đường Khương Hạ, phường Khương Đình, quận Thanh Xuân, Hà Nội	20.9898575	105.8155333
1028	Tỉnh Lộ 10, Lê Đình Cẩn, Mã Lò	10.7579895	106.6065738
1029	Chương Dương, Đà Nẵng	16.0331197	108.2382324
1030	Tôn Đức Thắng, Đống Đa	21.0248712	105.8328825
1031	dự án Centa Vsip Bắc Ninh, Ninh Hiệp, Gia Lâm	21.0777814	105.967025
1032	Ngộp Thở, Sổ Hồng Riêng, Mỹ Hạnh Đức Hòa	10.8846763	106.4608687
1033	Mặt phố Yên Vĩnh, quanh khu vực	21.413875	105.8486183
1034	đường Số 10, Phường Linh Trung, Thành phố Thủ Đức	10.8586724	106.7722225
1035	đường Chùa Quỳnh, Hai Bà Trưng	21.0003386	105.8557453
1036	Khu đô thị Văn Phú, Hà Đông	20.9586775	105.7688614
1037	Khu Bàu Cát	10.7918013	106.6439464
1038	Sát Biên Hòa, cách BigC 4km	10.9574128	106.8426871
1039	đường Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng	21.0043966	105.8611706
1040	27 Trần Văn Ồn, TP Huế	16.4655056	107.6048627
1041	Đinh Công Hạ, HÓT NGON	20.9808944	105.8326992
1042	Lạc Long Quân, Phường 8, Quận Tân Bình	10.7843279	106.6509334
1043	Lạc Long Quân, Phường 8, Quận Tân Bình	10.7843279	106.6509334
1044	Lạc Long Quân, Quận Tân Bình	10.7794947	106.6498878
1045	đường Số 8, Phường Linh Trung	10.855732	106.7718319
1046	Phường ??, Quận 8	10.7501032	106.679977
1047	Lý Thường Kiệt, hẻm thông Lạc Long Quân, Quận...	10.7740578	106.6474783
1048	Bà Hạt, Phường 9, Quận 10	10.7663159	106.6702905
1049	Lê Định Dương	16.0615001	108.220034
1050	Thịnh Quang, Đống Đa	21.0083647	105.8180219
1051	Chợ Hà Đông, Hà Đông	20.9698929	105.7796847
1052	ngõ 73 Đông Phong	20.9687192	105.7959426
1053	Bồ Đề		
1054	Trần Văn Ơn, Phường An Đông, Quận ...	16.4591117	107.607571
1055	Khu đô thị Vạn Phúc City, Hiệp Bình Chánh, Thủ Đức	10.8415169	106.7098374
1056	Nguyễn Đình Chiểu, Quận 3	10.7774048	106.689091
1057	Nguyễn Thông, Phường 9, Quận 3	10.7804614	106.6803002
1058	Ngã 4 Xã, Hương Lộ 2 giáp Mã Lò, Tân Phú	10.7900517	106.6281901
1059	Ngập Tràn Tài Lộc, HXH Ngang Qua Nhà		
1060	Nguyễn An Ninh, Hoàng Mai	20.9911105	105.8446279
1061	Ngõ 104, phố Nguyễn An Ninh, phường Hoàng Mai	20.9913151	105.845622
1062	Bát Khối, Long Biên	21.011642	105.9041266
1063	đường ô tô, Phường Bửu Long	10.9586438	106.8053993
1064	Phú Thọ Hoà, Tân Phú	10.7863307	106.6276567
1065	Lê Văn Việt	10.8454575	106.794186
1066	Trương Công Định, Tân Bình	10.7959565	106.6409346
1067	đường Trần Bình Trọng, Phường 1, Gò Vặp	10.8131643	106.6875503
1068	Phù Nhuận, Phường 2, Phan Đình Phùng	10.794454	106.683644
1069	Cát Linh, Quận Đống Đa	21.0289833	105.8297637
1070	Cát Linh, Quận Đống Đa	21.0289833	105.8297637
1071	Kinh doanh Hòa Bình, Phường Tân Thới Hoà, Quận Tân Phú	10.7701883	106.6319717
1072	đường Bình Trị Đông, Bình Trị Đông A, Bình Tân	10.7668701	106.6096908
1073	đường Láng, Đống Đa	21.014156	105.8065054
1074	Quốc Lộ 14, Bình Dương	11.3254024	106.477017
1075	Phan Đình Phùng, Nguyễn Văn Trỗi, Phú Nhuận	10.7958681	106.6750014
1076	đường Nguyễn Văn Bứa, Hóc Môn	10.8693058	106.5604926
1077	đường Bình Chuẩn 66, Phường Bình Chuẩn, Thành phố Thuận An	10.9809924	106.7329061
1078	Phạm Phú Thứ, Hạ Lý, Hồng Bàng, Hải Phòng	20.8601143	106.6738749
1079	đường Lê Hồng Phong, Hà Đông	20.9672177	105.7758553
