	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
143	Nguyễn Sơn Tân Phú, 60m2, chính chủ 1 đời, xe hơi đỗ cửa.	6 tỷ	https://batdongsan.vn/nguyen-son-tan-phu-60m2-chinh-chu-1-doi-xe-hoi-do-cua-r266265					"Nguyễn Sơn Tân Phú, 60m2, chính chủ 1 đời, xe hơi đỗ cửa.
* Ngang gần 5m, sổ vuông đẹp
* Nhà có ban công, giếng trời nên luôn thoáng mát, sáng sủa.
* Hẻm an ninh, yên tĩnh, sạch sẽ, hàng xóm thân thiện, vui vẻ.
* Nhà chính chủ lâu đời, chưa qua đầu tư. Khách ưng, giá chốt vô tư.
Giá 6 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."
144	Sốc 5Tỷ Nhà Ngay TT Quận5_60m2 Lê Hồng Phong+Trần Hưng Đạo Tìm đâu Ra Căn Thứ2_	5 tỷ	https://batdongsan.vn/soc-5ty-nha-ngay-tt-quan5-60m2-le-hong-phongtran-hung-dao-tim-dau-ra-can-thu2-r266264	60.0	3.0	2.0		"♦️ Gần mặt tiền đường 16m Trần Hưng Đạo
♦️ Nhà Quận 5 – 60m2 – 80tr/m2 tìm đâu ra
♦️ Gồm: 1 trệt, 1 lầu , 3PN, 2WC có giếng trời ban công,sân để xe rất thông thoáng.
♦️ Nhà cũ tiện sửa chữa, xây mới
♦️ Hẻm 3 gác tung tăng, cách mặt tiền vài chục mét, thông tứ phía.
♦️ Gần Bv Chấn Thương Chỉnh Hình, BV Nguyễn Trãi, An Bình, Bv 7A
♦️ Ngay Nguyễn Trãi khu buôn bán nhộn nhịp, sầm uất,mọi thứ đều có
♦️ Giá thỏa thuận ( còn thương lượng)
♦️ Pháp lý chuẩn, Sổ nở hậu đón tài lộc, công chứng ngay
Liên hệ xem nhà: 0903356875 Hangnhapho#SG
#nhabanquan1
#nhabanquan3
#nhabanquan5
#nhabanquan10
hangBDS#SG
hangnhapho#SG"
145	Nhà Hẻm 3Gác- Cách MT Chỉ 39m #Ngô Gia Tự+Trần Nhân Tôn, 42m2-2Tầng-Chỉ 3TỶ	3 tỷ	https://batdongsan.vn/nha-hem-3gac-cach-mt-chi-39m-ngo-gia-tutran-nhan-ton-42m2-2tang-chi-3ty-r266263	24.0				"+ Đang cho thuê thu nhập 8tr/tháng
+ Diện tích : gần 3m X 8m
+ 1trệt, 1 lầu 2PN, 2wc, phòng khách, bếp rộng thoáng
+ 10m sang Hùng Vương tiếp giáp# Q1_#Q3_ #Q5 đi đâu cũng tiện.
+ Gần chợ, trường học, Bv, cửa hàng , siêu thị....chuẩn tiện ích.
+ Không lo quy hoạch – Không lo lộ giới.
************************
+ Sổ pháp lý chuẩn, công chứng ngay.
+Chủ thiện chí, giá thương lượng (Khách thích là chốt ngay).
++ LH 0903356875 Hangnhapho#SG, để được tư vấn và xem nhà.
Cảm ơn Anh /Chị đã xem tin này"
146	Nhà thổ cư cuối Đồng Khởi, cách BigC Tân Phong 5km 1.120tr	1120000 tỷ	https://batdongsan.vn/nha-tho-cu-cuoi-dong-khoi-cach-bigc-tan-phong-5km-1120tr-r266259	128.0	4.0	2.0	tân phong	"Nhà 3pn, ptho, 2toilet pkhach, bếp, sân, cổng rào.
200m đầy đủ tiền ích, trường, chợ, uỷ ban, bhx..
Pháp lý thổ cư 100%, công chứng ngay
Hỗ trợ cho người có tài chính thấp, giá F0
Liên hệ em để được tư vấn và xem nhà.
LH : 0365 717 177 làm việc chính chủ"
147	Bán nhà 1 trệt 1 lầu, 3phòng ngủ, gần Ngã 4 Tân Phong, Thổ Cư 100% ,giá 1ty120triệu	1.12 tỷ	https://batdongsan.vn/ban-nha-1-tret-1-lau-3phong-ngu-gan-nga-4-tan-phong-tho-cu-100-gia-1ty120trieu-r266255	148.0	4.0	2.0	Biên Hòa	"????Cần bán căn nhà 1 trệt 1 lầu Ngay Công Ty CHANGSHIN , Cách Ngã 4 Tân Phong 5km

- Nhà vừa hoàn thiện 1 Trệt 1 lầu , 3 Phòng Ngủ , 2WC , 1 Phòng Thờ
• Diện tích: 4x16 (128m2 sàn ) thổ cư 100%
• Giá bán: 1tỷ120 Triệu
☎️ Liên hệ: 0961 124 875 Gặp Em Tài để xem nh"
148	CHỦ GẤP GỬI BÁN NHÀ ĐẸP XÂY DỰNG 3 TẦNG KIÊN CỐ NGAY TRUNG TÂM QUẬN 9, TP. THỦ ĐỨC - GIẢM CHÀO MỚI GIÁ CHỈ: 5,38 TỶ.	5.38 tỷ	https://batdongsan.vn/chu-gap-gui-ban-nha-dep-xay-dung-3-tang-kien-co-ngay-trung-tam-quan-9-tp-thu-duc-giam-chao-moi-gia-chi-538-ty-r266254	50.0	4.0	3.0		"Nhà trung tâm Quận 9 - gần Vincom Lê Văn Việt, Tăng Nhơn Phú A, gần trường học, ngân hàng, chợ, các tiện ích khác...
- Kết cấu: 1 trệt 2 lầu , DT: 50.5m2 (4.4m x 11.4m). DTSXD : 128m2.
- Thiết kế: 4 PN, 3 WC, phòng khách, bếp ăn, phòng sinh hoạt chung.
- Hẻm xe hơi 7 chỗ.
- Sổ hồng riêng, hoàn công đầy đủ.
☎️ ĐT/ZALO: 0982.968.952 . LH xem nhà."
149	Bán nhà Nguyễn Văn Cừ, Long Biên, trước nhà ô tô tránh, kinh doanh, 53m2x 4 tầng, 8 tỷ 9	8.9 tỷ	https://batdongsan.vn/ban-nha-nguyen-van-cu-long-bien-truoc-nha-o-to-tranh-kinh-doanh-53m2x-4-tang-8-ty-9-r266250	53.0				"- Vị trí: mặt ngõ, đoạn đẹp nhất ngõ, ô tô tránh, kinh doanh tốt, nhà khung cột chắc chắn, đủ công năng, mặt tiền rộng 6m nên kinh doanh cực tốt.
- Gần các phố Bồ Đề, Ngọc Lâm, Ái Mộ, chợ, trường Ngọc Lâm, Ái Mộ, Nguyễn Gia Thiều 3 phút đạp xe, 5 phút qua cầu sang trung tâm Hoàn Kiếm, phố đi bộ.
• T1: khách, quầy bar, wc
• T2: 2 Ngủ, wc
• T3: 1 Ngủ, wc
• T4: Phòng thờ rộng, wc, sân phơi.
- Sổ đỏ chuẩn, vuông A4, cất két, chờ giao dịch."
150	Nhà siêu to 1 trệt, 1 lầu đường số 8 Linh Xuân Thủ Đức, HXH, 117 m2,4PN, chỉ nhỉnh 5 tỷ	5250000 tỷ	https://batdongsan.vn/nha-sieu-to-1-tret-1-lau-duong-so-8-linh-xuan-thu-duc-hxh-117-m24pn-chi-nhinh-5-ty-r266249	97.0				"Nhà siêu to 1 trệt, 1 lầu đường số 8 Linh Xuân Thủ Đức, HXH, 117 m2,4PN, chỉ nhỉnh 5 tỷ
+ Kết cấu: 1 trệt, 1 lầu, 4PN, 3WC, phòng khách, phòng bếp, phòng thờ, ban công, sân thượng.
+ Cách vài bước chân ra mặt tiền đường số 8 , thảng trục ra QL 1K đi về các hướng như Bình Dương, Thủ Đức, TPHCM chỉ 10 p d chuyển
+Tiện ích xung quanh đầy đủ : gần chợ, gần trường học các cấp: 1, 2, 3, mầm non, gần khu chế xuất Linh Trung…
+ Pháp lý minh bạch, sổ hồng riêng chuẩn chỉnh, công chứng ngay.
+ Giá chỉ vơi 5, 25 tỷ ( thương lượng cho khách hàng thiện chí)
Gọi ngay Mr Ảnh 0905238089 Nhà đẹp, giá rẻ Thủ Đức- TPHCM"
151	Bán nhà đường số 18. P. Linh Trung Thủ Đức, dt 129m2 giá 5,7 tỷ	5.7 tỷ	https://batdongsan.vn/ban-nha-duong-so-18-p-linh-trung-thu-duc-dt-129m2-gia-57-ty-r266248	129.0			Đường Số 18, Phường Linh Trung, Quận Thủ Đức, TP HCM	"Bán nhà đường số 18. P. Linh Trung Thủ Đức, dt 129m2 giá 5,7 tỷ
+ Vị trí đường số 18 ngay trường Đại Học Nông Lâm, tuyến ga Metro, Khu Công Nghệ Cao……..
- Hiện nhà cấp 4 ,sử dụng rất tốt , mua vào ở luôn, hẻm xe hơi 1/ ngắn , cách đường 18 khoảng 50m
- Đường nhựa xe hơi, cách Xa lộ Hà Nội - QL 1A 2p xe máy
- Nhà có 2 phòng ngủ rộng rãi ở rất thoải mái, có thể xây thêm lầu ở đại gia đình vô tư................
- Rất thích hợp để khai thác dãy nhà trọ cao cấp cho thuê, hoặc đầu tư, mở lớp dạy học ………….
- Vị trí thật lý tưởng để xây ăn hộ dịch vụ cho thuê khai thác từ sinh viên và công nhân…..
- Diện tích 129m2( 6.53 x 20m ), thổ cư 100%
- Giá bán : 5.7 tỷ, giá chỉ 44tr/m2
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"
152	Bán nhà mp Chùa Quỳnh, Hai Bà Trưng 30m2x5T, KD sầm uất- Ôtô tránh- vỉa hè, giá 8,5 tỷ	5200000 tỷ	https://batdongsan.vn/ban-nha-mp-chua-quynh-hai-ba-trung-30m2x5t-kd-sam-uat-oto-tranh-via-he-gia-85-ty-r266247	30.0	3.0			"-Nhà thiết kế hiện đại mỗi tầng 1 phòng khép kín, tầng 1 chủ cho thuê 15tr/tháng.
+ Nhà mặt phố mới mở rộng, quy hoạch đã ổn định kinh doanh sầm uất, đường rộng ô tô đỗ cửa tránh nhau thoải mái, thông được sang nhiều tuyến phố mới đẹp.
Sổ đỏ chính chủ, pháp lí rõ ràng, sẵn sàng giao dịch.
Gía : 8,5 tỷ ( có thương lượng)
Liên hệ : chị Tâm 0985428591 để được xem nhà miễn phí."
153	Bán nhà đẹp Trần Văn Ơn, Tân Sơn Nhì - 57m2 - Nhỉnh 4 TỶ.	4.85 tỷ	https://batdongsan.vn/ban-nha-dep-tran-van-on-tan-son-nhi-57m2-nhinh-4-ty-r266245	57.0	2.0	2.0		"+ Vị trí: 10m ra mặt tiền, ngay chợ Trần Văn Ơn, khu vực kinh doanh sầm uất, trục đường Tân Kỳ Tân Quý, Nguyễn Cửu Đàm. Tiện vào trung tâm.

+ DT: 4 x 14m.

+ Thiết kế 1 trệt 1 lầu BTCT, 2PN, 1 nhà bếp.

+ PHÁP LÝ: Rõ ràng, Sổ vuông vức, công chứng ngay.

+ Giá: 4.85 tỷ (Thương lượng ACE thiện chí).

*** LH: Mr Nhớ 0933024233 (có Zalo) xem nhà xem sổ ngay."
154	Nhà phố rẻ - đẹp nhất hiện nay, sổ riêng, 1 trệt 1 lầu giá 2 tỷ 525 triệu, CK 2%	2.5 tỷ	https://batdongsan.vn/nha-pho-re-dep-nhat-hien-nay-so-rieng-1-tret-1-lau-gia-2-ty-525-trieu-ck-2-r266244	61.0	2.0	3.0		"Nhà phố rẻ - đẹp nhất hiện nay, sổ riêng, 1 trệt 1 lầu giá 2 tỷ 525 triệu, CK 2%
Nhà phố giá bình dân Phước Điền Citizen ngay tại trung tâm Bình Dương
+ Vị trí : đường Tân Phước Khánh 32 , phường Tân Phước Khánh , TP. Tân Uyên , Bình Dương
+ Diện tích: 62 – 120m2 thiết kế 1 trệt 1 lầu và 1 trệt 2 lầu
+ Pháp lý : sổ hồng riêng, đã hoàn công . Sang tên công chứng nhanh trong ngày
Giá chỉ 2,525 tỷ
Chiếc khấu cao cho quý khách hàng , lên tới 2 cây vàng
- Nằm ngay khu dân cư hiện hữu xung quanh, có công viên cây xanh rất thoáng mát. Điện nước âm , CCTV 24/7, chốt bảo vệ trực
- Bán kính xung quanh : gần chợ, trường học, uỷ ban nhân dân, khu công nghiệp.
- Dễ dàng di chuyển đến trung tâm Biên Hoà, trung tâm thành phố Thủ Đức, trung tâm Bình Dương
- Điện nước âm, có cây xanh, khu compound an ninh rất an toàn cho con trẻ
CK 4% và tặng ngay 1 cây vàng cho khách hàng thanh toán nhanh
CK 2% và tặng 1 cây vàng cho khách hàng khi vay ngân hàng
Di chuyển về TP Thủ Đức chỉ mất 20phút, cách chợ Phú Phong 3km, bệnh viện Vạn Phúc 1km....
Nhu cầu thật – giá trị thật – sản phẩm thật cho quý khách hàng
Đừng bỏ lỡ cơ hội này nhé quý khách hàng.
HÃY GỌI CHO TÔI KHI BẠN ĐỌC ĐƯỢC TIN HOT NHƯ NÀY NHÉ !
NGÔI NHÀ ĐẸP NÀY SẼ LÀ CỦA BẠN
Liên hệ ngay để nhận được nhiều ưu đãi và nhận được những thông tin chính xác nhất từ chủ đầu tư: 0947464497"
155	Nhà phố rẻ - đẹp nhất hiện nay, sổ riêng, 1 trệt 1 lầu giá 2 tỷ 525 triệu, CK 2%	2.5 tỷ	https://batdongsan.vn/nha-pho-re-dep-nhat-hien-nay-so-rieng-1-tret-1-lau-gia-2-ty-525-trieu-ck-2-r266243	61.0	2.0	3.0		"Nhà phố rẻ - đẹp nhất hiện nay, sổ riêng, 1 trệt 1 lầu giá 2 tỷ 525 triệu, CK 2%
Nhà phố giá bình dân Phước Điền Citizen ngay tại trung tâm Bình Dương
+ Vị trí : đường Tân Phước Khánh 32 , phường Tân Phước Khánh , TP. Tân Uyên , Bình Dương
+ Diện tích: 62 – 120m2 thiết kế 1 trệt 1 lầu và 1 trệt 2 lầu
+ Pháp lý : sổ hồng riêng, đã hoàn công . Sang tên công chứng nhanh trong ngày
Giá chỉ 2,525 tỷ
Chiếc khấu cao cho quý khách hàng , lên tới 2 cây vàng
- Nằm ngay khu dân cư hiện hữu xung quanh, có công viên cây xanh rất thoáng mát. Điện nước âm , CCTV 24/7, chốt bảo vệ trực
- Bán kính xung quanh : gần chợ, trường học, uỷ ban nhân dân, khu công nghiệp.
- Dễ dàng di chuyển đến trung tâm Biên Hoà, trung tâm thành phố Thủ Đức, trung tâm Bình Dương
- Điện nước âm, có cây xanh, khu compound an ninh rất an toàn cho con trẻ
CK 4% và tặng ngay 1 cây vàng cho khách hàng thanh toán nhanh
CK 2% và tặng 1 cây vàng cho khách hàng khi vay ngân hàng
Di chuyển về TP Thủ Đức chỉ mất 20phút, cách chợ Phú Phong 3km, bệnh viện Vạn Phúc 1km....
Nhu cầu thật – giá trị thật – sản phẩm thật cho quý khách hàng
Đừng bỏ lỡ cơ hội này nhé quý khách hàng.
HÃY GỌI CHO TÔI KHI BẠN ĐỌC ĐƯỢC TIN HOT NHƯ NÀY NHÉ !
NGÔI NHÀ ĐẸP NÀY SẼ LÀ CỦA BẠN
Liên hệ ngay để nhận được nhiều ưu đãi và nhận được những thông tin chính xác nhất từ chủ đầu tư: 0947464497"
156	Bán nhà phân lô Tựu Liệt, Thanh Trì, giá 5.5 tỷ, 50m	5.5 tỷ	https://batdongsan.vn/ban-nha-phan-lo-tuu-liet-thanh-tri-gia-55-ty-50m-r266242	50.0	4.0	3.0	Hoàng Mai	"Bán nhà phân lô Tựu Liệt, Thanh Trì, giá 5.5 tỷ, 50m
- Vị trí vô cùng đắc địa, ô tô tránh.
- Nhà 5 tầng gồm 4 phòng ngủ rộng rãi, phòng nào cũng có cửa sổ thoáng mát, nhà mới về ở ngay.
- Xung quanh trường học các cấp, Bệnh Viện Nội Tiếp Trung ương, bệnh Viện Thăng Long, Chợ dân sinh rẻ như chợ quê, Siêu Thị Vinmart, Công viên Yên Sở.
- Dân trí cao, an ninh tốt.
- Sổ đỏ chính chủ, pháp lý rõ ràng.
- Liên hệ: A. Mão: 0968.45.5335. Miễn trung gian, môi giới, quảng cáo"
157	BÁN NHÀ RIÊNG NGÕ 322 MỸ ĐÌNH, NAM TỪ LIÊM, NHỈNH 3 TỶ, NGÕ THÔNG, Ô TÔ CÁCH 5 MÉT	3.9 tỷ	https://batdongsan.vn/ban-nha-rieng-ngo-322-my-dinh-nam-tu-liem-nhinh-3-ty-ngo-thong-o-to-cach-5-met-r266240	33.0	3.0	4.0	Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội	"BÁN NHÀ RIÊNG NGÕ 322 MỸ ĐÌNH, NAM TỪ LIÊM, NHỈNH 3 TỶ, NGÕ THÔNG, Ô TÔ CÁCH 5 MÉT

+ LUÔN LUÔN SẴN SÀNG ĐỢI CUỘC GỌI CỦA ANH CHỊ, Việt Thái 0902027333

+ Duy nhất 1 căn, 3.x tỷ, ngõ thông tứ phía, ô tô cách 5 mét

+ Bán nhanh căn nhà đẹp tại ngõ 322 đường Mỹ Đình

+ Diện tích 33m2, 5 tầng, mặt tiền 3.3m

+ Ô tô đỗ cách nhà 5 mét – ngõ thông - nhà đẹp ở ngay - gần chợ - xung quanh trường học, bệnh viện, tiện ích không thiếu gì.

+ Sổ đỏ đẹp, sang tên ngay.

+ Bấm máy liên hệ em Thái 0902027333 để được miễn phí tư vấn & xem nhà 24/7"
158	Bán nhà 110m2 SHR thổ cư đường ô tô (P. An Bình) chỉ 2,990 tỉ	2.99 tỷ	https://batdongsan.vn/ban-nha-110m2-shr-tho-cu-duong-o-to-p-an-binh-chi-2990-ti-r266239	110.0	2.0			"???????? Bán nhà 110m2 SHR thổ cư đường ô tô (P. An Bình)
+ Vị trí: Gần KDC An Bình,cách đường Trần Quốc Toản khoảng 200m
+ Diện tích: 5x17m (nở hậu 10m)
+ Sổ hồng riêng thổ cư 100%
+ Nhà cấp bốn xây dựng kiên cố chắc chắn gồm: 1 phòng khách,2 phòng ngủ,nhà bếp,tolet.Đường ô tô chạy vi vu"
159	Hxh 2 lầu 4x14 Thống Nhất P11 Gò Vấp 4,8 tỷ	4.8 tỷ	https://batdongsan.vn/hxh-2-lau-4x14-thong-nhat-p11-go-vap-48-ty-r266238	56.0	4.0	3.0		"KHU DÂN TRÍ CAO - NHIỀU TIỆN ÍCH
Hxh 2 lầu 4x14 Thống Nhất Phường 11 Gò Vấp 4,8 tỷ

+ 1 trệt, 2 lầu, 4 phòng ngủ, phòng thờ, 3Wc, sân thượng
+ Hẻm ô tô thông thoáng, sạch sẽ, an ninh
+ Sổ hồng sẵn, sang tên , hoàn công đủ."
160	Hxh 102 Lê Văn Thọ 4x19 6,8 tỷ P11 Gò Vấp	6.8 tỷ	https://batdongsan.vn/hxh-102-le-van-tho-4x19-68-ty-p11-go-vap-r266237	76.0	3.0	3.0		"HẺM Ô TÔ - SỔ NỞ HẬU - DÂN TRÍ CAO

Hxh 102 Lê Văn Thọ 4x19 6,8 tỷ P11 Gò Vấp
+ 1T 2L có 3 phòng ngủ 3WC, sân thượng kiên cố, mát mẻ
+ Hẻm ô tô, sạch sẽ, an ninh, dân trí
+ Sổ hồng riêng nở hậu, hoàn công đầy đủ"
161	Bán nhà MT bề ngang lớn 16x8,3m, Trường Sa, P14, Q3,3 lầu. Tiện kinh doanh tại khu đông dân	37.5 tỷ	https://batdongsan.vn/ban-nha-mt-be-ngang-lon-16x83m-truong-sa-p14-q33-lau-tien-kinh-doanh-tai-khu-dong-dan-r266230	91.0				"- Khu vực đường 2 chiều Trường Sa, có bề ngang cực dài tiện cho việc kinh doanh và hấp dẫn khách qua đường, có thể đậu xe hơi tốt trên vỉa hè. Nhà có 3 mặt tiền, 1 MT đường Lớn Trường Sa và 2 MT hẻm thoáng.
- DT: 16 x 8,3 m
- Công Nhận: 91 m2
- Kết cấu: 3 tầng.
- Giá: 37,5 tỷ thương lượng.
- Nhà có vị trí trục kinh doanh, giao thoa các khu vực đông dân cư và vãng lai, di chuyển giao thông thuận tiện và không kẹt xe.
- Căn nhà duy nhất tại Q1 và Q3 có diện tích ngang lớn đang bán. Liên hệ ngay để sở hữu.
- Liên hệ: 0948 679 191 Mr Linh chuyên bất động sản trung tâm."
162	Nhà vừa xây ngay ủy ban Thạnh Phú, sát Biên Hòa chỉ 1,850tr	1850000 tỷ	https://batdongsan.vn/nha-vua-xay-ngay-uy-ban-thanh-phu-sat-bien-hoa-chi-1850tr-r266229	90.0	4.0	2.0	thạnh phú	"Nhà ngộp giá cực rẻ cho nhà đầu tư
...
Nhà hoàn thiện 4pngu, sân oto, cổng rào...
Ngay uỷ ban Thạnh Phú, sát Lavender
DT : 5x18 sổ riêng thổ cư 100%
Cách Bigc Tân Phong chỉ 7km.
...
liên hệ em xem nhà và làm việc trực tiếp chủ.
SĐT : 0365 71 71 77 em Quý"
163	Nhà vừa xây ngay ủy ban Thạnh Phú, sát Biên Hòa chỉ 1,850tr	1850000 tỷ	https://batdongsan.vn/nha-vua-xay-ngay-uy-ban-thanh-phu-sat-bien-hoa-chi-1850tr-r266228	90.0	4.0	2.0	thạnh phú	"Nhà ngộp giá cực rẻ cho nhà đầu tư
...
Nhà hoàn thiện 4pngu, sân oto, cổng rào...
Ngay uỷ ban Thạnh Phú, sát Lavender
DT : 5x18 sổ riêng thổ cư 100%
Cách Bigc Tân Phong chỉ 7km.
...
liên hệ em xem nhà và làm việc trực tiếp chủ.
SĐT : 0365 71 71 77 em Quý"
164	Bán nhà 2 tầng lô góc siêu đẹp mặt đường Cầu Đất, Lê Chân, Hải Phòng LH 0796-336-866	19.1 tỷ	https://batdongsan.vn/ban-nha-2-tang-lo-goc-sieu-dep-mat-duong-cau-dat-le-chan-hai-phong-lh-0796-336-866-r266226	66.0	2.0	2.0	Cầu Đất, Lê Chân, Hải Phòng	"???? Bán nhà mặt đường Cầu Đất, Lê Chân, Hải Phòng ngay đầu Nguyễn Đức Cảnh ???? Giá chỉ 289triệu/m2( trong khi đoạn này không có giá dưới 300 tr/m)
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Cầu Đất, Lê Chân, Hải Phòng
66m2- 19,1 tỷ

???? Thông số:
- Diện tích: 66m2
- Ngang: 5m
- Đường: 20m
- Lô đất vô cùng vuông vắn.

???? Lô góc cực kỳ thoáng. Vị trí đắc địa gần nhà hát lớn Thành Phố, gần chợ Ga Hải Phòng.

???? Sổ đỏ chính chủ, Pháp lý rõ ràng

???? Giá: 19,1 tỷ( gia lộc)

???? LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"
165	Hxh 2 tầng 4x7 Nguyễn Kiệm 2.5tỷ P3 Gò Vấp	2.5 tỷ	https://batdongsan.vn/hxh-2-tang-4x7-nguyen-kiem-25ty-p3-go-vap-r266222	28.0	3.0	2.0		"2 tầng 4x7 Hxh Nguyễn Kiệm 2.5tỷ Phường 3 Gò Vấp

+ 3 phòng ngủ, 2 wc, 4x7 vuông vắn
+ Gần sân bay, bệnh viện 175, Nguyễn Kiệm
+ Khu an ninh, dân trí oto chạy tới nơi"
166	BÁN NHÀ LÊ VĂN SỸ QUẬN 3 -60M2 -2 TẦNG HẺM XE HƠI 5M GIÁ NHỈNH 9 TỶ TL	9900000000 tỷ	https://batdongsan.vn/ban-nha-le-van-sy-quan-3-60m2-2-tang-hem-xe-hoi-5m-gia-nhinh-9-ty-tl-r266221	60.0	3.0		Thành phố Hồ Chí Minh	"+QUẬN 3, HẺM ÔTÔ VÀO NHÀ ĐẸP MÊ LY, 60M2, NHÀ 2 TẦNG 3PN CÓ 1PN DƯỚI ĐẤT, NỞ HẬU TÀI LỘC .

- Vị trí trung tâm Quận 3 tiếp giáp Quận 1, Phú Nhuận, Tân Bình, cách Quận 1 khoảng 5 phút và sân bay chỉ hơn 5 phút di chuyển, tiện ích bủa vây xung quanh đầy đủ không thiếu gì.

- Hiện trạng nhà mới đẹp lung linh 1 trệt, 1 lầu, tổng 3PN 4WC, nội thất toàn đồ xịn cao cấp nhập ngoại.

- Hẻm ÔTÔ 4 chỗ vào nhà, hẻm thông và gần bờ kè Trường Sa. Khu vực an ninh, yên tĩnh dân trí cao, hàng xóm toàn nhà cao tầng.

- Pháp lý chuẩn, sổ hồng chính chủ hoàn công đủ, nở hậu cực đẹp tài lộc."
167	Bán nhà 2 tầng mặt đường Chợ Hàng, Lê Chân, Hải Phòng 138m2 vị trí siêu đẹp LH 0796-336-866	11.8 tỷ	https://batdongsan.vn/ban-nha-2-tang-mat-duong-cho-hang-le-chan-hai-phong-138m2-vi-tri-sieu-dep-lh-0796-336-866-r266220	138.0	3.0	2.0	Chợ Hàng, Lê Chân, Hải Phòng	"???? Bán nhà mặt đường Chợ Hàng, Lê Chân, Hải Phòng gần ngã tư Hồ Sen vị trí kinh doanh đắc địa, dân cư sầm uất????????
138m2- Ngang: 6m- 11,8 tỷ
LH Mrs Tâm: 0796-336-866

✅ Diện tích: 110m2( thực tế: 138m2)
✅ Ngang: 5m( thực tế: 6m)
✅ Hướng: Tây Bắc
✅ Đường: 8m
✅ Bìa vuông vắn, đẹp, không lỗi lầm

???? Giá: 11,8 tỷ( TT)

???? Hiện tại nhà đang cho thuê 18 triệu/ tháng. Có hợp đồng 5 năm

???? LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"
168	Bán nhà HXH đường GÒ XOÀI, DT: 4x18m, 2 lầu, giá: 7.3 tỷ TL Liên Hệ ngay	7.3 tỷ	https://batdongsan.vn/ban-nha-hxh-duong-go-xoai-dt-4x18m-2-lau-gia-73-ty-tl-lien-he-ngay-r266219	72.0				"- Bán nhà: Hẻm xe hơi thông đường Gò Xoài, DT: 4x18m.
- Tiện ích: Hẻm 5m xe hơi vô đến nhà, vị trí nhà thông ra được đường Lô tư, cách ngã 3 Gò Xoài - Lô Tư chỉ 300m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 trệt, 1 lầu, sân thượng.
- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.
- Giá: 7.3 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."
169	Bán nhà 3 Tầng Góc 2 Mặt tiền Hẻm xe hơi, P. Bình Thọ Thủ Đức, dt 65m2 giá 7,6 tỷ	7.6 tỷ	https://batdongsan.vn/ban-nha-3-tang-goc-2-mat-tien-hem-xe-hoi-p-binh-tho-thu-duc-dt-65m2-gia-76-ty-r266218	65.0	4.0	5.0	Đường Số 11, Phường Bình Thọ, Quận Thủ Đức, TP HCM	"Bán nhà 3 Tầng Góc 2 Mặt tiền Hẻm xe hơi, P. Bình Thọ Thủ Đức, dt 65m2 giá 7,6 tỷ
Ngay trung tâm Tp Thủ Đức, gần chợ Bắc Ninh, vincom Thủ Đức, Ngay cổng sau trường học Thủ Đức..........
- Nhà 1 Trệt 2 lầu. 4 Phòng Ngủ. 5 toilet.
- Giá bán : 7,6 tỷ Thương lượng
- Diện tích: 65m2 , dtsd 150m2
- Pháp lý : Sổ hồng riêng hoàn công đầy đủ
- Nhà mới, nội thất cơ bản đầy đủ
- Hỗ trợ vay Bank
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"
170	MTKD 3PN Đường số 8 5x20 8.9tỷ P11 Gò Vấp	8.9 tỷ	https://batdongsan.vn/mtkd-3pn-duong-so-8-5x20-89ty-p11-go-vap-r266217	100.0	3.0	2.0		"MT 3pn Đường số 8 5x20 8.9tỷ Phường 11 Gò Vấp

+ 1 trệt 1 lầu BTCT, 3 phòng ngủ, mặt tiền nhà mới, đường 16m vỉa hè dễ bày bán
+ Pháp lý chuẩn, khu sầm uất kinh doanh
+ Ngay Quang Trung, Thống Nhất, Cityland"
